MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
367504970,2022-12-08T00:04:45,29.73365,-95.13682,0,312.1,511,KAREN PAPE,,WDF9420,31,12,26,9,,57,A
367504970,2022-12-08T00:05:54,29.73365,-95.1368,0,312.1,511,KAREN PAPE,,WDF9420,31,12,26,9,,57,A
367504960,2022-12-08T00:00:01,29.35933,-94.79649,2.7,73.8,101,NATCHEZ EXPRESS,,WDF9419,31,12,26,9,,57,A
367504960,2022-12-08T00:01:11,29.3596,-94.79554,2.8,69.1,88,NATCHEZ EXPRESS,,WDF9419,31,12,26,9,,57,A
367504960,2022-12-08T00:02:20,29.36011,-94.79458,3.1,55.8,84,NATCHEZ EXPRESS,,WDF9419,31,12,26,9,,57,A
367504960,2022-12-08T00:03:29,29.36075,-94.79361,3.7,49.3,81,NATCHEZ EXPRESS,,WDF9419,31,12,26,9,,57,A
367504960,2022-12-08T00:04:40,29.36149,-94.7925,3.4,62.5,98,NATCHEZ EXPRESS,,WDF9419,31,12,26,9,,57,A
367504960,2022-12-08T00:05:51,29.36189,-94.79131,3.5,71.9,85,NATCHEZ EXPRESS,,WDF9419,31,12,26,9,,57,A
367504950,2022-12-08T00:02:38,37.00634,-88.2494,0,306.8,39,THOMAS M GATTLE,,WDF9418,31,0,30,9,,31,A
367504950,2022-12-08T00:03:48,37.00634,-88.2494,0,323,39,THOMAS M GATTLE,,WDF9418,31,0,30,9,,31,A
367504950,2022-12-08T00:04:59,37.00634,-88.2494,0.1,247.9,41,THOMAS M GATTLE,,WDF9418,31,0,30,9,,31,A
367504950,2022-12-08T00:06:07,37.00635,-88.24939,0,175.1,39,THOMAS M GATTLE,,WDF9418,31,0,30,9,,31,A
367504910,2022-12-08T00:04:47,29.31261,-94.78844,0,271.5,202,DENIA,IMO9333292,WDF9413,31,5,29,10,3.7,52,A
367504890,2022-12-08T00:00:09,30.51837,-91.21511,0.3,315.5,252,SAVAGE VISION,,WDF9412,31,12,28,10,,57,A
367504890,2022-12-08T00:01:19,30.51833,-91.21517,0.1,207.3,255,SAVAGE VISION,,WDF9412,31,12,28,10,,57,A
367504890,2022-12-08T00:02:28,30.51835,-91.21521,0.1,321.2,255,SAVAGE VISION,,WDF9412,31,12,28,10,,57,A
367504890,2022-12-08T00:03:38,30.51836,-91.21516,0.1,33.8,256,SAVAGE VISION,,WDF9412,31,12,28,10,,57,A
367504890,2022-12-08T00:04:49,30.51841,-91.21534,0.9,310.6,252,SAVAGE VISION,,WDF9412,31,12,28,10,,57,A
367504890,2022-12-08T00:07:09,30.51897,-91.21414,2.5,67.4,250,SAVAGE VISION,,WDF9412,31,12,28,10,,57,A
367504860,2022-12-08T00:02:30,47.65226,-122.61433,0,0,511,SPIRIT OF BALTO,,WDF9409,37,,15,,,,B
367504860,2022-12-08T00:05:30,47.65226,-122.61432,0,0,511,SPIRIT OF BALTO,,WDF9409,37,,15,,,,B
367504420,2022-12-08T00:00:06,30.74959,-91.41281,1.9,259.3,511,MISS PAM,,WDF9366,31,0,25,9,,31,A
367504420,2022-12-08T00:01:15,30.74949,-91.41353,1.8,261.8,511,MISS PAM,,WDF9366,31,0,25,9,,31,A
367504420,2022-12-08T00:02:26,30.74936,-91.41419,1.7,241.5,511,MISS PAM,,WDF9366,31,0,25,9,,31,A
367504420,2022-12-08T00:03:36,30.74923,-91.41482,2.2,293,511,MISS PAM,,WDF9366,31,0,25,9,,31,A
367504420,2022-12-08T00:04:37,30.74946,-91.41553,2.1,261.6,511,MISS PAM,,WDF9366,31,0,25,9,,31,A
367504420,2022-12-08T00:05:46,30.7492,-91.41635,2.7,247,511,MISS PAM,,WDF9366,31,0,25,9,,31,A
367503920,2022-12-08T00:00:04,29.76434,-95.09823,6.4,302.2,511,BROOKE BANTA,,WDF9317,31,15,21,8,,52,A
367503920,2022-12-08T00:01:14,29.76585,-95.09979,6.5,324.4,511,BROOKE BANTA,,WDF9317,31,15,21,8,,52,A
367503920,2022-12-08T00:02:24,29.76776,-95.10068,6.2,351.8,511,BROOKE BANTA,,WDF9317,31,15,21,8,,52,A
367503920,2022-12-08T00:03:33,29.76986,-95.1007,6.6,358.9,511,BROOKE BANTA,,WDF9317,31,15,21,8,,52,A
367503920,2022-12-08T00:05:53,29.77127,-95.10145,2.4,247.7,511,BROOKE BANTA,,WDF9317,31,15,21,8,,52,A
367503920,2022-12-08T00:07:03,29.77116,-95.10197,0.2,256.2,511,BROOKE BANTA,,WDF9317,31,15,21,8,,52,A
367503760,2022-12-08T00:00:03,28.89624,-95.40273,0,252.5,51,WES SELLARS,,WDF9302,31,12,26,9,,31,A
367503760,2022-12-08T00:01:11,28.89624,-95.40273,0,252,52,WES SELLARS,,WDF9302,31,12,26,9,,31,A
367503760,2022-12-08T00:02:22,28.89624,-95.40275,0,252,52,WES SELLARS,,WDF9302,31,12,26,9,,31,A
367503760,2022-12-08T00:03:23,28.89624,-95.40274,0,252,52,WES SELLARS,,WDF9302,31,12,26,9,,31,A
367503760,2022-12-08T00:04:32,28.89623,-95.40275,0,252.5,52,WES SELLARS,,WDF9302,31,12,26,9,,31,A
367503760,2022-12-08T00:05:41,28.89624,-95.40275,0,252,52,WES SELLARS,,WDF9302,31,12,26,9,,31,A
367503580,2022-12-08T00:01:17,30.74014,-88.0457,0,331.3,45,DONNIE SONIER,,WDF9285,31,5,21,9,,57,A
367503580,2022-12-08T00:04:13,30.74015,-88.04568,0.1,323.5,71,DONNIE SONIER,,WDF9285,31,5,21,9,,57,A
367503540,2022-12-08T00:00:01,37.89011,-87.29132,0.7,162.4,72,DAN ELDER,,WDF9281,31,0,47,14,,31,A
367503540,2022-12-08T00:02:11,37.88974,-87.29112,0.6,154,64,DAN ELDER,,WDF9281,31,0,47,14,,31,A
367503540,2022-12-08T00:04:52,37.88939,-87.29084,0.5,145.3,56,DAN ELDER,,WDF9281,31,0,47,14,,31,A
367503380,2022-12-08T00:02:37,26.77898,-80.05268,0,247,4,MILK AND HONEY,IMO1007823,WDF9265,37,5,38,8,2.4,37,A
367503380,2022-12-08T00:05:37,26.779,-80.05273,0.1,247,4,MILK AND HONEY,IMO1007823,WDF9265,37,5,38,8,2.4,37,A
367503240,2022-12-08T00:00:03,28.85128,-95.4997,0.1,309.9,329,SAVAGE INSIGHT,,WDF9252,31,12,28,10,,57,A
367503240,2022-12-08T00:01:04,28.85128,-95.4997,0,311.3,328,SAVAGE INSIGHT,,WDF9252,31,12,28,10,,57,A
367503240,2022-12-08T00:02:13,28.85127,-95.49969,0,312.1,329,SAVAGE INSIGHT,,WDF9252,31,12,28,10,,57,A
367503240,2022-12-08T00:03:23,28.85127,-95.49969,0,315.6,329,SAVAGE INSIGHT,,WDF9252,31,12,28,10,,57,A
367503240,2022-12-08T00:04:34,28.85129,-95.49971,0,315,329,SAVAGE INSIGHT,,WDF9252,31,12,28,10,,57,A
367503240,2022-12-08T00:05:42,28.85131,-95.49971,0,305.9,329,SAVAGE INSIGHT,,WDF9252,31,12,28,10,,57,A
367503230,2022-12-08T00:00:48,40.70478,-73.97276,0.1,360,511,FDNY BRAVEST,,WDF9251,90,5,19,,,51,A
367503060,2022-12-08T00:00:07,29.92578,-89.964,0.1,352.4,303,BLANCO,,WDF9237,31,12,25,9,,57,A
367503060,2022-12-08T00:01:16,29.92578,-89.964,0.1,330.7,302,BLANCO,,WDF9237,31,12,25,9,,57,A
367503060,2022-12-08T00:02:17,29.92578,-89.96401,0,77.8,303,BLANCO,,WDF9237,31,12,25,9,,57,A
367503060,2022-12-08T00:03:26,29.92579,-89.96401,0,17.1,302,BLANCO,,WDF9237,31,12,25,9,,57,A
367503060,2022-12-08T00:04:37,29.92577,-89.96399,0,263.8,302,BLANCO,,WDF9237,31,12,25,9,,57,A
367503060,2022-12-08T00:05:46,29.9258,-89.964,0,354.9,303,BLANCO,,WDF9237,31,12,25,9,,57,A
367502810,2022-12-08T00:01:40,48.6467,-122.87155,0,302,511,DUNVEGAN,IMO0000000,WDF9210,36,,16,5,,,B
367502750,2022-12-08T00:00:21,29.36704,-89.18144,2.3,123.7,511,OCEAN VIEW,IMO8847739,WDF9205,30,,24,7,,,B
367502750,2022-12-08T00:01:55,29.36644,-89.1805,2.3,124.4,511,OCEAN VIEW,IMO8847739,WDF9205,30,,24,7,,,B
367502750,2022-12-08T00:03:21,29.36597,-89.1796,2.3,116.8,511,OCEAN VIEW,IMO8847739,WDF9205,30,,24,7,,,B
367502750,2022-12-08T00:04:22,29.36569,-89.17893,2.3,114.2,511,OCEAN VIEW,IMO8847739,WDF9205,30,,24,7,,,B
367502750,2022-12-08T00:05:23,29.36541,-89.17826,2.2,115.4,511,OCEAN VIEW,IMO8847739,WDF9205,30,,24,7,,,B
367502540,2022-12-08T00:00:01,32.34953,-90.97386,7,100.1,99,STEVE GOLDING,,WDF9182,31,0,33,9,,52,A
367502540,2022-12-08T00:01:02,32.3492,-90.97159,7,100.2,98,STEVE GOLDING,,WDF9182,31,0,33,9,,52,A
367502540,2022-12-08T00:02:11,32.34884,-90.96894,7,99.8,97,STEVE GOLDING,,WDF9182,31,0,33,9,,52,A
367502540,2022-12-08T00:03:12,32.34856,-90.96662,7.2,96.9,96,STEVE GOLDING,,WDF9182,31,0,33,9,,52,A
367502540,2022-12-08T00:04:21,32.34828,-90.96382,7.5,97,96,STEVE GOLDING,,WDF9182,31,0,33,9,,52,A
367502540,2022-12-08T00:05:22,32.34804,-90.96134,7.8,95.6,94,STEVE GOLDING,,WDF9182,31,0,33,9,,52,A
367502290,2022-12-08T00:00:03,29.93634,-90.33625,0,133.3,511,DARLENE WISE,,WDF9156,31,0,19,7,,31,A
367502290,2022-12-08T00:01:15,29.93634,-90.33622,0,129.3,511,DARLENE WISE,,WDF9156,31,0,19,7,,31,A
367502290,2022-12-08T00:02:33,29.93633,-90.33626,0,120.6,511,DARLENE WISE,,WDF9156,31,0,19,7,,31,A
367502290,2022-12-08T00:03:34,29.93633,-90.33624,0,115.5,511,DARLENE WISE,,WDF9156,31,0,19,7,,31,A
367502290,2022-12-08T00:04:35,29.93633,-90.33622,0,116.6,511,DARLENE WISE,,WDF9156,31,0,19,7,,31,A
367502290,2022-12-08T00:06:55,29.93635,-90.33622,0,121.5,511,DARLENE WISE,,WDF9156,31,0,19,7,,31,A
367502170,2022-12-08T00:00:05,29.45933,-89.63833,6.6,272.6,282,PATRIOT,,WDF9141,31,12,23,10,,57,A
367502170,2022-12-08T00:01:14,29.45969,-89.64069,6.5,278.2,279,PATRIOT,,WDF9141,31,12,23,10,,57,A
367502170,2022-12-08T00:02:15,29.45994,-89.64275,6.6,278.8,281,PATRIOT,,WDF9141,31,12,23,10,,57,A
367502170,2022-12-08T00:03:25,29.46026,-89.64513,6.4,275.7,279,PATRIOT,,WDF9141,31,12,23,10,,57,A
367502170,2022-12-08T00:04:46,29.46065,-89.64799,6.9,280.1,281,PATRIOT,,WDF9141,31,12,23,10,,57,A
367502170,2022-12-08T00:05:55,29.46109,-89.65048,7.1,281.8,286,PATRIOT,,WDF9141,31,12,23,10,,57,A
367502040,2022-12-08T00:00:06,24.54953,-81.81754,4.6,160.2,511,AMERICA 2.0,,WDF9128,60,0,24,,,60,A
367502040,2022-12-08T00:01:15,24.54826,-81.81679,4.1,152.4,511,AMERICA 2.0,,WDF9128,60,0,24,,,60,A
367502040,2022-12-08T00:02:25,24.5471,-81.81619,3.6,152.5,511,AMERICA 2.0,,WDF9128,60,0,24,,,60,A
367502040,2022-12-08T00:03:36,24.54651,-81.81499,3.5,100.3,511,AMERICA 2.0,,WDF9128,60,0,24,,,60,A
367502040,2022-12-08T00:04:44,24.54752,-81.8146,4.6,351.3,511,AMERICA 2.0,,WDF9128,60,0,24,,,60,A
367502040,2022-12-08T00:05:54,24.549,-81.8151,4.8,336.8,511,AMERICA 2.0,,WDF9128,60,0,24,,,60,A
367502040,2022-12-08T00:07:06,24.55051,-81.8159,5,331.4,511,AMERICA 2.0,,WDF9128,60,0,24,,,60,A
367501670,2022-12-08T00:02:07,48.75502,-122.50771,0,187.9,511,ACACIA,,WDF9090,37,,12,4,,,B
367501670,2022-12-08T00:05:06,48.75503,-122.50771,0,187.9,511,ACACIA,,WDF9090,37,,12,4,,,B
367501660,2022-12-08T00:00:08,29.11145,-95.19594,0,306.9,131,SAN BERNARD,,WDF9089,31,12,23,10,,57,A
367501660,2022-12-08T00:01:19,29.11143,-95.19596,0,1,131,SAN BERNARD,,WDF9089,31,12,23,10,,57,A
367501660,2022-12-08T00:02:27,29.11143,-95.19596,0,245.1,132,SAN BERNARD,,WDF9089,31,12,23,10,,57,A
367501660,2022-12-08T00:03:37,29.11144,-95.19596,0.1,240.6,131,SAN BERNARD,,WDF9089,31,12,23,10,,57,A
367501660,2022-12-08T00:04:39,29.11145,-95.19595,0,319.5,132,SAN BERNARD,,WDF9089,31,12,23,10,,57,A
367501660,2022-12-08T00:05:48,29.11142,-95.19597,0,246.1,132,SAN BERNARD,,WDF9089,31,12,23,10,,57,A
367501540,2022-12-08T00:01:31,29.34247,-94.55835,0.2,202,100,OSG ENDURANCE,IMO9441477,WDF9078,31,1,42,11,5.5,52,A
367501540,2022-12-08T00:04:37,29.34247,-94.55837,0.1,195.5,101,OSG ENDURANCE,IMO9441477,WDF9078,31,1,42,11,5.5,52,A
367501370,2022-12-08T00:00:45,47.72437,-122.64068,0,0,511,QUE' SA-RAH SA-RAH,,WDF9059,37,,23,6,,,B
367500880,2022-12-08T00:02:30,37.18176,-88.21892,0,338.8,117,SAMANTHA E,,WDF9010,31,12,15,6,,31,A
367500880,2022-12-08T00:03:57,37.18196,-88.21903,3,338.4,234,SAMANTHA E,,WDF9010,31,12,15,6,,31,A
367500880,2022-12-08T00:05:02,37.18279,-88.22075,6.8,295,298,SAMANTHA E,,WDF9010,31,12,15,6,,31,A
367500880,2022-12-08T00:06:11,37.18361,-88.22332,7,293.1,295,SAMANTHA E,,WDF9010,31,12,15,6,,31,A
367500860,2022-12-08T00:01:28,27.47115,-80.32953,0,182.4,511,DAYBOAT I,,WDF9008,30,,18,,,,B
367500860,2022-12-08T00:04:28,27.47115,-80.32953,0,182.4,511,DAYBOAT I,,WDF9008,30,,18,,,,B
367500810,2022-12-08T00:00:01,29.15332,-89.24732,0.4,264.9,157,CAPT FRANK,,WDF9003,90,12,56,14,,33,A
367500810,2022-12-08T00:01:11,29.15332,-89.24725,0.4,74.8,151,CAPT FRANK,,WDF9003,90,12,56,14,,33,A
367500810,2022-12-08T00:02:21,29.1534,-89.24712,0.6,80.5,141,CAPT FRANK,,WDF9003,90,12,56,14,,33,A
367500810,2022-12-08T00:03:31,29.15348,-89.247,0.4,53.8,133,CAPT FRANK,,WDF9003,90,12,56,14,,33,A
367500810,2022-12-08T00:04:51,29.15355,-89.24693,0.2,21.6,126,CAPT FRANK,,WDF9003,90,12,56,14,,33,A
367500650,2022-12-08T00:01:09,45.64383,-122.72578,0,263.2,116,COUGAR,,WDF8988,31,0,17,5,,31,A
367500650,2022-12-08T00:03:18,45.64381,-122.72579,0.1,205.3,107,COUGAR,,WDF8988,31,0,17,5,,31,A
367500650,2022-12-08T00:02:10,45.64383,-122.72579,0,252.4,119,COUGAR,,WDF8988,31,0,17,5,,31,A
367500650,2022-12-08T00:04:22,45.64383,-122.72629,0.7,308,42,COUGAR,,WDF8988,31,0,17,5,,31,A
367500650,2022-12-08T00:05:23,45.64397,-122.72754,8.2,276,275,COUGAR,,WDF8988,31,0,17,5,,31,A
367500650,2022-12-08T00:06:24,45.64401,-122.72952,0.1,262,287,COUGAR,,WDF8988,31,0,17,5,,31,A
367500460,2022-12-08T00:00:08,30.11051,-91.31446,1,318.8,511,MAC ANDREW MCKINNEY,,WDF8971,31,12,20,8,,52,A
367500460,2022-12-08T00:01:18,30.11071,-91.31465,0.9,321.2,511,MAC ANDREW MCKINNEY,,WDF8971,31,12,20,8,,52,A
367500460,2022-12-08T00:02:27,30.11084,-91.31483,0.3,298,511,MAC ANDREW MCKINNEY,,WDF8971,31,12,20,8,,52,A
367500460,2022-12-08T00:03:38,30.11084,-91.3149,0.3,330,511,MAC ANDREW MCKINNEY,,WDF8971,31,12,20,8,,52,A
367500460,2022-12-08T00:04:47,30.11094,-91.31494,0.3,323.8,511,MAC ANDREW MCKINNEY,,WDF8971,31,12,20,8,,52,A
367500460,2022-12-08T00:05:57,30.11099,-91.31502,0.2,317.3,511,MAC ANDREW MCKINNEY,,WDF8971,31,12,20,8,,52,A
367500410,2022-12-08T00:00:04,28.44142,-96.75754,4.2,313.6,511,RICHARD J DEVALL,,WDF8965,31,15,17,6,,31,A
367500410,2022-12-08T00:01:23,28.44248,-96.75878,4.1,312.6,511,RICHARD J DEVALL,,WDF8965,31,15,17,6,,31,A
367500410,2022-12-08T00:03:04,28.44373,-96.76046,4.1,299.1,511,RICHARD J DEVALL,,WDF8965,31,15,17,6,,31,A
367500410,2022-12-08T00:04:14,28.44442,-96.76171,4,302.3,511,RICHARD J DEVALL,,WDF8965,31,15,17,6,,31,A
367500410,2022-12-08T00:06:33,28.44582,-96.76427,4.2,302.7,511,RICHARD J DEVALL,,WDF8965,31,15,17,6,,31,A
367500230,2022-12-08T00:02:45,28.81578,-91.72679,0,300.2,511,MICHELLE,IMO9626338,WDF8945,90,1,35,22,2.3,90,A
367500230,2022-12-08T00:05:41,28.81574,-91.72677,0,307.7,511,MICHELLE,IMO9626338,WDF8945,90,1,35,22,2.3,90,A
367500160,2022-12-08T00:00:08,28.00932,-83.55583,6.5,312.5,511,CAMBIAR,IMO0000000,WDN3610,36,,12,4,,,B
367500160,2022-12-08T00:01:38,28.0111,-83.55803,6.4,312.6,511,CAMBIAR,IMO0000000,WDN3610,36,,12,4,,,B
367500160,2022-12-08T00:03:08,28.01289,-83.56024,6.5,312.7,511,CAMBIAR,IMO0000000,WDN3610,36,,12,4,,,B
367500160,2022-12-08T00:04:38,28.01465,-83.56243,6.1,311.3,511,CAMBIAR,IMO0000000,WDN3610,36,,12,4,,,B
367500140,2022-12-08T00:01:23,18.31636,-64.95969,0.2,73.9,511,SMART MOVE,,WDF8935,37,,14,,,,B
367500140,2022-12-08T00:04:22,18.31635,-64.95973,0.3,73.9,511,SMART MOVE,,WDF8935,37,,14,,,,B
367500120,2022-12-08T00:02:24,28.16145,-82.76937,0,97.2,511,GETAWAY,,WDF8933,37,,14,4,,,B
367500120,2022-12-08T00:05:25,28.16144,-82.76936,0,107.5,511,GETAWAY,,WDF8933,37,,14,4,,,B
367499610,2022-12-08T00:00:00,29.43211,-94.29358,2.4,55.1,511,MIDNIGHT SUN,IMO7307110,WDF8886,30,,21,7,,,B
367499610,2022-12-08T00:02:01,29.43279,-94.29222,2.5,67.1,511,MIDNIGHT SUN,IMO7307110,WDF8886,30,,21,7,,,B
367499610,2022-12-08T00:04:31,29.43381,-94.29059,2.5,55.3,511,MIDNIGHT SUN,IMO7307110,WDF8886,30,,21,7,,,B
367499610,2022-12-08T00:03:30,29.43337,-94.29123,2.5,39.3,511,MIDNIGHT SUN,IMO7307110,WDF8886,30,,21,7,,,B
367499610,2022-12-08T00:06:01,29.43435,-94.28958,2.5,54.8,511,MIDNIGHT SUN,IMO7307110,WDF8886,30,,21,7,,,B
367499090,2022-12-08T00:00:34,27.82469,-97.44661,0,236.7,3,LCPL PHILLIP C GEORG,,WDF8835,31,5,24,10,,57,A
367499090,2022-12-08T00:03:37,27.82468,-97.44661,0,322.2,2,LCPL PHILLIP C GEORG,,WDF8835,31,5,24,10,,57,A
367498970,2022-12-08T00:02:47,47.55411,-122.19423,0,175.7,511,BLUE LEADER,IMO0000000,WDF8824,37,,15,5,,,B
367498910,2022-12-08T00:00:18,29.60095,-90.67454,0,282.9,511,DELTA RULER,IMO8037164,WDF8818,31,5,20,7,,52,A
367498910,2022-12-08T00:03:18,29.60094,-90.67452,0,296.1,511,DELTA RULER,IMO8037164,WDF8818,31,5,20,7,,52,A
367498680,2022-12-08T00:01:21,29.60111,-90.67447,0,308,511,DELTA BUCK,IMO7204148,WDF8798,31,5,19,7,,31,A
367498360,2022-12-08T00:02:29,37.06094,-88.49971,0,108.5,271,FLOAT PLANT INGRAM,,WDF8768,33,3,60,,,33,A
367498360,2022-12-08T00:03:38,37.06094,-88.49972,0,108.5,270,FLOAT PLANT INGRAM,,WDF8768,33,3,60,,,33,A
367498360,2022-12-08T00:04:47,37.06094,-88.49972,0,108.5,271,FLOAT PLANT INGRAM,,WDF8768,33,3,60,,,33,A
367498360,2022-12-08T00:05:59,37.06094,-88.49971,0,108.5,271,FLOAT PLANT INGRAM,,WDF8768,33,3,60,,,33,A
367498220,2022-12-08T00:01:26,46.16719,-123.91718,0,130.1,511,SOUTH BAY,,WDF8753,30,,16,,,,B
367498220,2022-12-08T00:04:24,46.1672,-123.91715,0,130.1,511,SOUTH BAY,,WDF8753,30,,16,,,,B
367498080,2022-12-08T00:02:40,37.0565,-88.50855,4.9,88.2,92,CHARLES B HOLMAN,,WDF8741,31,15,17,7,,31,A
367498080,2022-12-08T00:03:48,37.05645,-88.5066,4.9,94.3,98,CHARLES B HOLMAN,,WDF8741,31,15,17,7,,31,A
367498080,2022-12-08T00:04:58,37.05623,-88.50465,5,94.2,95,CHARLES B HOLMAN,,WDF8741,31,15,17,7,,31,A
367498080,2022-12-08T00:06:08,37.05622,-88.5026,5.1,88.2,93,CHARLES B HOLMAN,,WDF8741,31,15,17,7,,31,A
367497990,2022-12-08T00:00:38,26.11905,-80.14769,0,0,511,ICE WARS II,,WDF8733,37,,15,,,,B
367497990,2022-12-08T00:03:37,26.11903,-80.14769,0,0,511,ICE WARS II,,WDF8733,37,,15,,,,B
367497610,2022-12-08T00:00:17,40.54386,-74.24767,0,122.7,208,PINUCCIA,IMO8852722,WDH9186,31,0,35,8,3.5,52,A
367497610,2022-12-08T00:01:26,40.54386,-74.24768,0,122.7,208,PINUCCIA,IMO8852722,WDH9186,31,0,35,8,3.5,52,A
367497610,2022-12-08T00:02:36,40.54387,-74.24769,0,122.7,209,PINUCCIA,IMO8852722,WDH9186,31,0,35,8,3.5,52,A
367497610,2022-12-08T00:03:46,40.54386,-74.24768,0,122.7,209,PINUCCIA,IMO8852722,WDH9186,31,0,35,8,3.5,52,A
367497610,2022-12-08T00:04:57,40.54386,-74.24768,0,122.7,209,PINUCCIA,IMO8852722,WDH9186,31,0,35,8,3.5,52,A
367497610,2022-12-08T00:06:06,40.54388,-74.24769,0,122.7,209,PINUCCIA,IMO8852722,WDH9186,31,0,35,8,3.5,52,A
367497570,2022-12-08T00:00:22,29.54612,-90.70004,0,263.5,511,DELTA FACTOR,IMO8332162,WDF8695,31,0,28,8,3,31,A
367497570,2022-12-08T00:01:52,29.54611,-90.70005,0,271.8,511,DELTA FACTOR,IMO8332162,WDF8695,31,0,28,8,3,31,A
367497570,2022-12-08T00:03:22,29.54612,-90.70005,0,283,511,DELTA FACTOR,IMO8332162,WDF8695,31,0,28,8,3,31,A
367497570,2022-12-08T00:04:32,29.54611,-90.70003,0,286.6,511,DELTA FACTOR,IMO8332162,WDF8695,31,0,28,8,3,31,A
367497570,2022-12-08T00:06:02,29.54612,-90.70003,0,279.7,511,DELTA FACTOR,IMO8332162,WDF8695,31,0,28,8,3,31,A
367497070,2022-12-08T00:00:10,29.78885,-95.06646,0,292.5,309,ALYDAR,,WDF8648,31,0,18,7,,57,A
367497070,2022-12-08T00:01:20,29.78888,-95.06647,0,304.3,309,ALYDAR,,WDF8648,31,0,18,7,,57,A
367497070,2022-12-08T00:02:30,29.78883,-95.06649,0,302,309,ALYDAR,,WDF8648,31,0,18,7,,57,A
367497070,2022-12-08T00:03:40,29.78887,-95.0665,0,303.2,309,ALYDAR,,WDF8648,31,0,18,7,,57,A
367497070,2022-12-08T00:04:49,29.78887,-95.06646,0,300.2,309,ALYDAR,,WDF8648,31,0,18,7,,57,A
367497070,2022-12-08T00:06:00,29.78887,-95.06642,0,296.1,309,ALYDAR,,WDF8648,31,0,18,7,,57,A
367496980,2022-12-08T00:00:10,29.95902,-93.18068,2.7,134.4,137,SPINDLETOP,,WDF8640,31,12,23,10,,57,A
367496980,2022-12-08T00:01:20,29.95841,-93.18,2.5,139.5,141,SPINDLETOP,,WDF8640,31,12,23,10,,57,A
367496980,2022-12-08T00:02:31,29.95778,-93.17943,2.4,145.2,142,SPINDLETOP,,WDF8640,31,12,23,10,,57,A
367496980,2022-12-08T00:03:49,29.95705,-93.17886,2.4,145.6,140,SPINDLETOP,,WDF8640,31,12,23,10,,57,A
367496980,2022-12-08T00:05:00,29.95644,-93.17833,2.3,144.2,141,SPINDLETOP,,WDF8640,31,12,23,10,,57,A
367496950,2022-12-08T00:00:26,28.47987,-95.74862,2.8,62.9,511,ST PETER,IMO8940206,WDF8637,30,,24,7,,,B
367496950,2022-12-08T00:01:28,28.4801,-95.74782,2.5,78,511,ST PETER,IMO8940206,WDF8637,30,,24,7,,,B
367496950,2022-12-08T00:03:57,28.48045,-95.7458,2.3,84.2,511,ST PETER,IMO8940206,WDF8637,30,,24,7,,,B
367496950,2022-12-08T00:02:56,28.48033,-95.74663,2.7,86.2,511,ST PETER,IMO8940206,WDF8637,30,,24,7,,,B
367496950,2022-12-08T00:05:31,28.48074,-95.74454,2.7,70.5,511,ST PETER,IMO8940206,WDF8637,30,,24,7,,,B
367496750,2022-12-08T00:00:15,37.3818,-89.42029,4.2,5.3,511,LEXINGTON,,WDF8617,31,0,48,12,,32,A
367496750,2022-12-08T00:01:46,37.3836,-89.42006,4.3,3.5,511,LEXINGTON,,WDF8617,31,0,48,12,,32,A
367496750,2022-12-08T00:03:36,37.3858,-89.41993,4.3,6.4,511,LEXINGTON,,WDF8617,31,0,48,12,,32,A
367496750,2022-12-08T00:05:27,37.38804,-89.41976,4.4,359.9,511,LEXINGTON,,WDF8617,31,0,48,12,,32,A
367496470,2022-12-08T00:00:07,28.93127,-80.6909,9.1,149.3,145,REINAUER TWINS,IMO9592965,WDF8591,31,0,35,10,5,57,A
367496470,2022-12-08T00:01:16,28.9288,-80.68908,9.2,147.9,145,REINAUER TWINS,IMO9592965,WDF8591,31,0,35,10,5,57,A
367496470,2022-12-08T00:02:27,28.92623,-80.68721,9.2,147.6,145,REINAUER TWINS,IMO9592965,WDF8591,31,0,35,10,5,57,A
367496470,2022-12-08T00:03:37,28.9237,-80.68535,9.3,148.4,147,REINAUER TWINS,IMO9592965,WDF8591,31,0,35,10,5,57,A
367496470,2022-12-08T00:04:47,28.92113,-80.68357,9.1,149.4,146,REINAUER TWINS,IMO9592965,WDF8591,31,0,35,10,5,57,A
367496470,2022-12-08T00:05:55,28.9186,-80.68179,9.2,147.6,146,REINAUER TWINS,IMO9592965,WDF8591,31,0,35,10,5,57,A
367496260,2022-12-08T00:00:20,34.0151,-77.24356,5.2,212.7,511,CATCH 22,,WDF8568,37,,,,,,B
367496260,2022-12-08T00:03:21,34.01188,-77.24665,5.2,218.1,511,CATCH 22,,WDF8568,37,,,,,,B
367496260,2022-12-08T00:01:48,34.01355,-77.24505,4.4,219,511,CATCH 22,,WDF8568,37,,,,,,B
367496260,2022-12-08T00:04:52,34.01029,-77.24824,4.9,218.7,511,CATCH 22,,WDF8568,37,,,,,,B
367496240,2022-12-08T00:00:06,41.15708,-73.87158,0,204.1,511,PETER R WEISS,,WDF8566,60,0,23,8,,60,A
367496240,2022-12-08T00:01:16,41.15707,-73.87156,0,219.9,511,PETER R WEISS,,WDF8566,60,0,23,8,,60,A
367496240,2022-12-08T00:02:26,41.15708,-73.87155,0,234.5,511,PETER R WEISS,,WDF8566,60,0,23,8,,60,A
